Datetime,label,clean_text
2022-05-21 11:51:20+00:00,positive,lgbt sudah jelas merusak physic moral anak bangsa info inggris hari sudah terjadi gay biseks diserang cacar monyet spanyol ruangan mandi sauna gay ditutup berdampak menimbulkan penyakit cacar monyet bala turun bagiku
2022-05-21 11:40:14+00:00,positive,lol rasakan maho monyet menyukai sesama jenis mungkin lebih tepatnya disebut cacar babi
2022-05-21 11:23:43+00:00,negative,cacar monyet seriously napa monyet dibawa bawa
2022-05-21 11:06:23+00:00,negative,tahu gasi cacar monyet katanya eropa kena banyakan homo jujur gua jdi takut
2022-05-21 10:37:44+00:00,positive,binatang kena cacar monyet hahaha musnah lah kalian manusia rendahan
2022-05-21 10:24:14+00:00,positive,stay safe guys cacar monyet mulai menyebar kaum gay gara2 nusuk bool bukan sih
2022-05-21 10:21:36+00:00,positive,dah jelas bestiii kalo kata orang suci gay lesbi memanglah sekumpulan monyet bukan berarti cacar monyet disebabkan gay beda konsep bestii gada hubungannya cermat bijak memilah info jangan mudah kemakan hoax
2022-05-21 10:18:04+00:00,positive,aids penyakit kelamin sekarang cacar monyet pulak apa golongan gay penyokong lgbtq nak
2022-05-21 10:15:42+00:00,positive,psti cacar monyet sdg mlanda eropa brasal dri kaum gay amp biseksual amp mdah trinfeksi aplgi ssama pasangan sjenis
2022-05-21 09:46:28+00:00,positive,account temporarily unavailable because violates the twitter media policy learn more
2022-05-21 08:33:54+00:00,negative,kalau virus hiv dulu awalnya nular simpanse cacar monyet monkey
2022-05-21 07:24:54+00:00,positive,gay sumber penyakit cacar monyet
2022-05-21 07:03:53+00:00,positive,deddy corbuzier kmrn ngundang gay trs gay perbincangan rame banget lgbt rame skrg around the world dubes inggris indonesia ngibarin bendera gay skrg cacar monyet dugaannya sauna gay anjing emg bantai udeh
2022-05-21 06:18:00+00:00,negative,nah loh penyakit kutukan dah jadinye mudah2an lgbt disini para pembelanye kena dah cacar monyet atahu minimal spt monyet
2022-05-21 06:06:12+00:00,positive,waduh bagus lah ciri berarti kalo kena cacar monyet fiks gay
2022-05-21 06:01:26+00:00,positive,menteri kader segera mendata inspeksi tempat2 maksiat gay jakarta bali pnyakit cacar monyet menyebar negeri marufamin diy
2022-05-21 05:30:28+00:00,negative,negeri yang teriak teriak lindungi kaum rainbow kemana tuch mingkem soal uas aja dideportasi singapura teriak teriak giliran rainbow orang orang kena cacar monyet akibat rainbow aja mingkem dasar chicken cap kodok
2022-05-21 05:23:29+00:00,positive,pria gay biseksual diminta waspadai cacar monyet kasus inggris beberapa kasus dialami gay amp biseksual kumparancom kandani kok ngeyel
2022-05-21 05:14:06+00:00,negative,cacar ayam chicken pox but cacar monyet monkey pox mohon orang buat kajian utk satu cacar cacar politaik
2022-05-21 05:07:25+00:00,positive,hina banget kaum gay memfitnah monyet pdahal monyet sendiri pernah ngalamin cacar kaum nabi luth bombardir allah swt krn semua nya dah berprilaku maksiat klo skerg dominan beriman memerangi pelaku maksiat azab menimpa plaku
2022-05-21 04:49:47+00:00,positive,penyakit cacar monyet gayboy main bontot
2022-05-21 04:40:01+00:00,positive,monyet ketiban sial krn monyet gay penyakit kaum gay catut nama monyet knapa namain cacar homreng
2022-05-21 04:17:54+00:00,negative,capek banget gasi habis covid hepatitis misterius virus hendra trs cacar monyet apa
2022-05-21 02:58:39+00:00,positive,cacar monyet kayak film days later gak seru kalo kejadian haha
2022-05-21 02:29:17+00:00,positive,keep social distancing dah penyakit cacarmonyet pulak
2022-05-21 02:24:31+00:00,positive,setiausaha kesihatan umum tambahan pembelian vaksin cacar monyet berikutan tambahan kes baru cacar monyet setakat daripada kes daripada yang gay pakar mencadangkan semua orang gay ditawarkan vaksin cacar monyet
2022-05-21 02:11:49+00:00,negative,skenario pandemi akan datang pandemi cacar monyet monkey pox pandemi hepatitis jadi ganjalan berjalannya pandemi adalah sikap mbah putin nach kalo mbah putin diatasi kira kira bakal jalan pandemi mana
2022-05-21 01:48:01+00:00,positive,kata keseluruhan kasus cacar monyet inggris gay biseksual
2022-05-21 00:51:21+00:00,positive,siksaan didunia dimulai penyakit cacar monyet diaktibatkan hubungan laki sama laki ingat hiv saat jadi momok orang normal alat media seteril usirlgbtdarilingkungankita
2022-05-20 17:59:18+00:00,negative,not sure mak aku lepas vaksin booster haritu tangan naik mcm kena chicken pox bila viral pasal cacar monyet sebijik yer mcm mak aku kena bahagian tangan jer skrg tinggal parut kasar timbul
2022-05-20 16:54:40+00:00,negative,lagi cacar monyet huft ayaaah aku nakes
2022-05-20 14:28:24+00:00,positive,2010an kena nya hhabis main kubangan lumpur sawah gitu bareng aku sama lain terus beberapa hari kemudian kena lah cacar monyet
2022-05-20 12:32:28+00:00,positive,siakepalah pro betul main plague inc cacar monyet
2022-05-20 12:31:58+00:00,negative,duh penyakit apa sih cacar monyet serem banget
2022-05-20 11:55:55+00:00,negative,apaan allah muncul monkey pox ini cacar monyet ngeri banget gambarnya aku gak mau interact sama tweetnya takut wkwkwkwk
2022-05-20 05:04:05+00:00,positive,yeay masker dibuka ruang terbuka sengganya anak2 bebas main engap kita blablablablaa laluu hepatitis cacar monyet datang rumah ajalah udah paling bener
2022-05-20 04:32:28+00:00,positive,spanyol semua kena cacar monyet adlh pria gay
2022-05-20 04:21:25+00:00,negative,terjemahan monkey pox jadi apa masa cacar monyet
2022-05-20 00:07:52+00:00,negative,kemenkes inggris virus cacar monyet merebak kalangan pelaku homo penyakit sosial mental sekaligus fisik
2022-05-19 23:13:00+00:00,negative,cacar monyet virus hendra pmk hepatitis see somting wrong nih lama lama
2022-05-19 12:42:53+00:00,positive,klau detect depa gay cacar monyet
2022-05-19 08:32:08+00:00,positive,covid efek berantainya blm full selesai hepatitis misterius pkm ternak sekarang muncul cacar monyet keluarnya pake waiting list apa gmana sik
2022-05-19 08:28:50+00:00,positive,covid efek berantainya blm full selesai hepatitis misterius pkm ternak sekarang muncul cacar monyet keluarnya pake waiting list apa gmana sik
2022-05-19 01:39:14+00:00,negative,lebih parah kak cacar monyet gitu lebih gatel
2022-05-19 01:19:31+00:00,negative,astaga cacar monyet
2022-05-18 22:24:21+00:00,negative,duh cacar monyet
2022-02-05 08:57:12+00:00,negative,careful jemuran menempel jemuran susah diantisipasi dihilangkan efekny spt disebut cacar monyet gatal banyak titik tubuh terkhusus selangkangan sulit ditangani kondisi selangkangan bagus utk bakteri virus
2021-12-24 09:45:59+00:00,negative,1501 careful terbaru cacar monyet bbrp akun spill klo kena kulit gatal ilang dlm waktu dekat utk sebagian orang butuh waktu lama bhkn obat alergi gatal eksim ttep membaik
2021-07-08 01:41:30+00:00,positive,koko28 ajw 1984 garengori irena didu vaksin diatas kertas blgnya virus dilemahkan menginfeksi inaktif nyatanya divaksin cacar umur thn kelas kena pdhl media penularan monyet ama simpanse atahu orang disekitar apakah virusnya aktif loud say vaksin for
2021-02-11 08:04:32+00:00,positive,udah jadi cacar monyet hahaha
2021-01-08 14:45:20+00:00,positive,cacar api atahu cacar monyet sangat epic melawan komprador antivaksin punah akhir 1970an lewat vaksinasi massal 2dekade
